Código,Nome,UF
443508,ICMBIO- FLONA AÇUNGUI - UGR,DF
443502,ICMBIO- FLONA ALTAMIRA - UGR,DF
443503,ICMBIO- FLONA AMANA - UGR,DF
443504,ICMBIO- FLONA AMAPA - UGR,DF
443505,ICMBIO- FLONA AMAZONAS - UGR,DF
443506,ICMBIO- FLONA ANAUA - UGR,DF
443507,ICMBIO- FLONA ARARIPE-APODI - UGR,DF
443509,ICMBIO- FLONA BALATA-TUFARI - UGR,DF
443510,ICMBIO- FLONA BOM FUTURO - UGR,DF
443511,ICMBIO- FLONA BRASILIA - UGR,DF
443512,ICMBIO- FLONA CAÇADOR - UGR,DF
443513,ICMBIO- FLONA CANELA - UGR,DF
443514,ICMBIO- FLONA CAPAO BONITO - UGR,DF
443515,ICMBIO- FLONA CARAJAS - UGR,DF
443516,ICMBIO- FLONA CAXUANA - UGR,DF
443517,ICMBIO- FLONA CHAPECO - UGR,DF
443518,ICMBIO- FLONA CONTENDAS DO SINCORA - UGR,DF
443519,ICMBIO- FLONA CREPORI - UGR,DF
443520,ICMBIO- FLONA CRISTOPOLIS - UGR,DF
443521,ICMBIO- FLONA GOYTACAZES - UGR,DF
443522,ICMBIO- FLONA HUMAITA - UGR,DF
443523,ICMBIO- FLONA IBIRAMA - UGR,DF
443524,ICMBIO- FLONA IBURA - UGR,DF
443525,ICMBIO- FLONA IPANEMA - UGR,DF
443526,ICMBIO- FLONA IRATI - UGR,DF
443527,ICMBIO- FLONA ITACAIUANA - UGR,DF
443528,ICMBIO- FLONA ITAITUBA I- UGR,DF
443529,ICMBIO- FLONA ITAITUBA II - UGR,DF
443530,ICMBIO- FLONA JACUNDA - UGR,DF
443531,ICMBIO- FLONA JAMANXIM - UGR,DF
443532,ICMBIO- FLONA JAMARI - UGR,DF
443533,ICMBIO- FLONA JATUARANA - UGR,DF
443534,ICMBIO- FLONA LORENA - UGR,DF
443535,ICMBIO- FLONA MACAUA - UGR,DF
443536,ICMBIO- FLONA MAPIA-INAUINI - UGR,DF
443537,ICMBIO- FLONA MARIO XAVIER - UGR,DF
443538,ICMBIO- FLONA MATA GRANDE - UGR,DF
443539,ICMBIO- FLONA MULATA - UGR,DF
443540,ICMBIO- FLONA NEGREIROS - UGR,DF
443541,ICMBIO- FLONA NISIA FLORESTA - UGR,DF
443542,ICMBIO- FLONA PACOTUBA - UGR,DF
443543,ICMBIO- FLONA PALMARES - UGR,DF
443544,ICMBIO- FLONA PARAOPEBA - UGR,DF
443545,ICMBIO- FLONA PASSA QUATRO - UGR,DF
443546,ICMBIO- FLONA PASSO FUNDO - UGR,DF
443547,ICMBIO- FLONA PAU ROSA - UGR,DF
443548,ICMBIO- FLONA PIRAI DO SUL - UGR,DF
443549,ICMBIO- FLONA PURUS - UGR,DF
443553,ICMBIO- FLONA R0RAIMA - UGR,DF
443550,ICMBIO- FLONA RESTINGA DE CABEDELO - UGR,DF
443551,ICMBIO- FLONA RIO PRETO - UGR,DF
443552,ICMBIO- FLONA RITAPOLIS - UGR,DF
443554,ICMBIO- FLONA SANTA ROSA DO PURUS - UGR,DF
443555,ICMBIO- FLONA SAO FRANCISCO - UGR,DF
443556,ICMBIO- FLONA SAO FRANCISCO DE PAULA - UGR,DF
443557,ICMBIO- FLONA SARACA-TAQUERA - UGR,DF
443558,ICMBIO- FLONA SILVANIA - UGR,DF
443559,ICMBIO- FLONA SOBRAL - UGR,DF
443560,ICMBIO- FLONA TAPAJOS - UGR,DF
443561,ICMBIO- FLONA TAPIRAPE-AQUIRI - UGR,DF
443562,ICMBIO- FLONA TEFE - UGR,DF
443563,ICMBIO- FLONA TRAIRAO - UGR,DF
443564,ICMBIO- FLONA TRES BARRAS - UGR,DF
443601,ICMBIO- PARNA AMAZONIA- UGR,DF
443402,ICMBIO- PARNA ANAVILHANAS - UGR,DF
443602,ICMBIO- PARNA APARADOS DA SERRA - UGR,DF
443604,ICMBIO- PARNA ARAUCARIAS - UGR,DF
443605,ICMBIO- PARNA BRASILIA - UGR,DF
443606,ICMBIO- PARNA CABO ORANGE - UGR,DF
443607,ICMBIO- PARNA CAMPOS AMAZONICOS - UGR,DF
443608,ICMBIO- PARNA CAMPOS GERAIS - UGR,DF
443609,ICMBIO- PARNA CAPARAO - UGR,DF
443610,ICMBIO- PARNA CATIMBAU - UGR,DF
443611,ICMBIO- PARNA CAVERNAS DO PERUAÇU - UGR,DF
443612,ICMBIO- PARNA CHAPADA DAS MESAS - UGR,DF
443613,ICMBIO- PARNA CHAPADA DIAMANTINA - UGR,DF
443614,ICMBIO- PARNA CHAPADA DOS GUIMARAES - UGR,DF
443615,ICMBIO- PARNA CHAPADA DOS VEADEIROS - UGR,DF
443616,ICMBIO- PARNA DESCOBRIMENTO - UGR,DF
443617,ICMBIO- PARNA EMAS - UGR,DF
443618,ICMBIO- PARNA GDE. SERTOES E VEREDAS- UGR,DF
443619,ICMBIO- PARNA IGUAÇU - UGR,DF
443620,ICMBIO- PARNA ILHA GRANDE - UGR,DF
443621,ICMBIO- PARNA ITATIAIA - UGR,DF
443622,ICMBIO- PARNA JAMANXIM - UGR,DF
443623,ICMBIO- PARNA JAU - UGR,DF
443624,ICMBIO- PARNA JERICOACOARA - UGR,DF
443625,ICMBIO- PARNA JURUENA - UGR,DF
443626,ICMBIO- PARNA LAGOA DOS PEIXES - UGR,DF
443628,ICMBIO- PARNA MARINHO DE ABROLHOS- UGR,DF
443629,ICMBIO- PARNA MARINHO DE F. DE NORONHA- UGR,DF
443630,ICMBIO- PARNA MONTANHAS DO TUMUCUMAQUE - UGR,DF
443631,ICMBIO- PARNA MONTE PASCOAL - UGR,DF
443632,ICMBIO- PARNA MONTE RORAIMA - UGR,DF
443633,ICMBIO- PARNA NASCENTES DO R. PARNAIBA - UGR,DF
443634,ICMBIO- PARNA PACAAS NOVOS - UGR,DF
443635,ICMBIO- PARNA PANTANAL MATOGROSSENSE - UGR,MA
443636,ICMBIO- PARNA PAU BRASIL - UGR,DF
443637,ICMBIO- PARNA PICO DA NEBLINA - UGR,DF
443638,ICMBIO- PARNA PONTOES CAPIXABAS - UGR,DF
443639,ICMBIO- PARNA RESTINGA DE JURUBATIBA - UGR,DF
443640,ICMBIO- PARNA RIO NOVO - UGR,DF
443641,ICMBIO- PARNA SAINT HILAIRE/LANGE - UGR,DF
443642,ICMBIO- PARNA SAO JOAQUIM - UGR,DF
443643,ICMBIO- PARNA SEMPRE VIVAS - UGR,DF
443644,ICMBIO- PARNA SERRA DA BOCAINA - UGR,DF
443645,ICMBIO- PARNA SERRA DA BODOQUENA - UGR,DF
443646,ICMBIO- PARNA SERRA DA CANASTRA - UGR,DF
443647,ICMBIO- PARNA SERRA DA CAPIVARA - UGR,DF
443648,ICMBIO- PARNA SERRA DA CUTIA - UGR,DF
443651,ICMBIO- PARNA SERRA DA ITABAIANA - UGR,DF
443652,ICMBIO- PARNA SERRA DA ITAJAI - UGR,DF
443649,ICMBIO- PARNA SERRA DA MOCIDADE - UGR,DF
443650,ICMBIO- PARNA SERRA DAS CONFUSOES - UGR,DF
443653,ICMBIO- PARNA SERRA DO CIPO - UGR,DF
443654,ICMBIO- PARNA SERRA DO DIVISOR - UGR,DF
443655,ICMBIO- PARNA SERRA DO PARDO - UGR,DF
443656,ICMBIO- PARNA SERRA DOS ORGAOS - UGR,DF
443657,ICMBIO- PARNA SERRA GERAL - UGR,DF
443658,ICMBIO- PARNA SETE CIDADES - UGR,DF
443659,ICMBIO- PARNA SUPERAGI - UGR,DF
443660,ICMBIO- PARNA TIJUCA - UGR,DF
443661,ICMBIO- PARNA UBAJARA - UGR,DF
443662,ICMBIO- PARNA VIRUA - UGR,DF
443710,ICMBIO- RDS- ITATUPA-BAQUIA - UGR,DF
443817,ICMBIO- REBIO - PEDRA TALHADA - UGR,DF
443818,ICMBIO- REBIO - PEROBAS - UGR,DF
443819,ICMBIO- REBIO - POÇO DAS ANTAS - UGR,DF
443820,ICMBIO- REBIO - RIO TROMBETAS - UGR,DF
443821,ICMBIO- REBIO - SALTINHO - UGR,DF
443822,ICMBIO- REBIO - SANTA ISABEL - UGR,DF
443823,ICMBIO- REBIO - SERRA NEGRA - UGR,DF
443824,ICMBIO- REBIO - SOORETAMA - UGR,DF
443825,ICMBIO- REBIO - TAPIRAPE - UGR,DF
443826,ICMBIO- REBIO - TINGUA - UGR,DF
443827,ICMBIO- REBIO - UATUMA - UGR,DF
443828,ICMBIO- REBIO - UNA - UGR,DF
443829,ICMBIO- REBIO - UNIAO - UGR,DF
443801,ICMBIO- REBIO- ABUFARI - UGR,DF
443802,ICMBIO- REBIO- ARAUCARIAS - UGR,DF
443803,ICMBIO- REBIO- ARVOREDO - UGR,DF
443804,ICMBIO- REBIO- ATOL DAS ROCAS - UGR,DF
443805,ICMBIO- REBIO- AUGUSTO RUSCHI - UGR,DF
443806,ICMBIO- REBIO- COMBOIOS - UGR,DF
443807,ICMBIO- REBIO- CONTAGEM - UGR,DF
443808,ICMBIO- REBIO- CORREGO DO VEADO - UGR,DF
443809,ICMBIO- REBIO- CORREGO GRANDE - UGR,DF
443810,ICMBIO- REBIO- GUAPORE - UGR,DF
443811,ICMBIO- REBIO- GUARIBAS - UGR,DF
443812,ICMBIO- REBIO- GURUPI - UGR,DF
443813,ICMBIO- REBIO- JARU - UGR,DF
443814,ICMBIO- REBIO- LAGO PIRATUBA - UGR,DF
443815,ICMBIO- REBIO- MATA ESCURA - UGR,DF
443816,ICMBIO- REBIO-NASC.DA SERRA DO CACHIMBO - UGR,DF
443901,ICMBIO- RESEX - ACAU-GOIANA - UGR,DF
443902,ICMBIO- RESEX - ALTO JURUA - UGR,DF
443903,ICMBIO- RESEX - ALTO TARAUACA - UGR,DF
443904,ICMBIO- RESEX - ARAPIXI - UGR,DF
443905,ICMBIO- RESEX - ARIOCA-PRUANA - UGR,DF
443906,ICMBIO- RESEX - ARRAIAL DO CABO - UGR,DF
443907,ICMBIO- RESEX - AUATI-PARANA - UGR,DF
443908,ICMBIO- RESEX - BAIA DE IGUAPE - UGR,DF
443909,ICMBIO- RESEX - BAIXO JURUA - UGR,DF
443910,ICMBIO- RESEX - BARREIRO DAS ANTAS - UGR,DF
443911,ICMBIO- RESEX - BATOQUE - UGR,DF
443912,ICMBIO- RESEX - CANAVIEIRAS - UGR,DF
443914,ICMBIO- RESEX - CAZUMBA-IRACEMA - UGR,DF
443915,ICMBIO- RESEX - CHAPADA LIMPA - UGR,DF
443916,ICMBIO- RESEX - CHICO MENDES - UGR,DF
443917,ICMBIO- RESEX - CIRIACO - UGR,DF
443918,ICMBIO- RESEX - CURURUPU - UGR,DF
443919,ICMBIO- RESEX - EXT. NORTE DO TOCANTINS- UGR,DF
443920,ICMBIO- RESEX - GUARUPA-MELGAÇO- UGR,DF
443921,ICMBIO- RESEX - IPAU-ANILZINHO- UGR,DF
443922,ICMBIO- RESEX - LAGO CUNIA- UGR,DF
443923,ICMBIO- RESEX - LAGO DO CAPANA GRANDE- UGR,DF
443924,ICMBIO- RESEX - LAGO DO CEDRO- UGR,DF
443925,ICMBIO- RESEX - MANDIRA- UGR,DF
443926,ICMBIO- RESEX - MAPUA- UGR,DF
443928,ICMBIO- RESEX - MAR. DE ARAI-PEROBA- UGR,DF
443929,ICMBIO- RESEX - MAR. DE CAETE-TAPERAÇU - UGR,DF
443930,ICMBIO- RESEX - MAR. DELTA DO PARNAIBA - UGR,DF
443932,ICMBIO- RESEX - MAR. GURUPI-PIRÍA - UGR,DF
443933,ICMBIO- RESEX - MAR. LAGOA DO JEQUIA - UGR,DF
443936,ICMBIO- RESEX - MAR. S. JOAO DA PONTA - UGR,MA
443934,ICMBIO- RESEX - MAR.MAE GD. DE CURUÇA - UGR,DF
443935,ICMBIO- RESEX - MAR.MARACANA - UGR,DF
443937,ICMBIO- RESEX - MAR.TRACUATEUA - UGR,DF
443913,ICMBIO- RESEX - MARINHA DO CORUMBAU - UGR,DF
443931,ICMBIO- RESEX - MARINHA DO SOURE - UGR,DF
443938,ICMBIO- RESEX - MATA GRANDE - UGR,DF
443939,ICMBIO- RESEX - MEDIO JURUA - UGR,DF
443940,ICMBIO- RESEX - PIRAJUBAE - UGR,DF
443941,ICMBIO- RESEX - QUILOMBO DO FREXAL - UGR,DF
443927,ICMBIO- RESEX -MAR. CHOCOARE-MATO GROSSO- UGR,DF
443955,ICMBIO- RESEX- CASSURUBA - UGR,DF
443942,ICMBIO- RESEX- REC. DAS ARARAS T. RONCA- UGR,DF
443943,ICMBIO- RESEX- RIO CAJARI- UGR,DF
443944,ICMBIO- RESEX- RIO CAUTARIO - UGR,DF
443945,ICMBIO- RESEX- RIO IRIRI -UGR,DF
443946,ICMBIO- RESEX- RIO JUTAI - UGR,DF
443947,ICMBIO- RESEX- RIO OURO PRETO - UGR,DF
443948,ICMBIO- RESEX- RIO UNINI - UGR,DF
443949,ICMBIO- RESEX- RIOZINHO DA LIBERDADE - UGR,DF
443950,ICMBIO- RESEX- RIOZINHO DO ANFRISIO - UGR,DF
443951,ICMBIO- RESEX- SAO JOAO DA PONTA - UGR,DF
443952,ICMBIO- RESEX- TAPAJOS-ARAPIUNS - UGR,MA
443953,ICMBIO- RESEX- TERRA GD. PRACUUBA - UGR,DF
443954,ICMBIO- RESEX- VERDE PARA SEMPRE - UGR,DF
443701,ICMBIO- RVS- CAMPOS DE PALMAS - UGR,DF
443702,ICMBIO- RVS- ILHA DOS LOBOS - UGR,DF
443705,ICMBIO- RVS- RIO DOS FRADES - UGR,DF
443704,ICMBIO- RVS- UNA - UGR,DF
443703,ICMBIO- RVS- VEREDAS DO OESTE BAIANO - UGR,DF
443313,ICMBIO-ARIE PROJ.DIN.BIO.DE FRAG FLOREST- UGR,DF
443119,ICMBIO-C.DE PES.GEST.REC.PESQ.CONT.-CEPTA-UGR,DF
443111,ICMBIO-C.N.P.C.E M.DE MAMIF AQUATIC CMA - UGR,DF
443124,ICMBIO-C.P.G.BIO.AQ.REC.PES.CONT.AM/CEPAM-UGR,DF
443123,ICMBIO-C.P.G.R.P.LAGUN/ESTUAR.- CEPERG - UGR,DF
443122,ICMBIO-C.P.G.R.P.LIT.SE/S - CEPSUL - UGR,DF
443121,ICMBIO-C.P.G.R.P.LITORAL NE - CEPENE - UGR,DF
443120,ICMBIO-C.P.G.R.P.LITORAL NORTE- CEPNOR - UGR,DF
443104,ICMBIO-DIR CONSERV.DA BIODIVERIS. DIBIO - UGR,DF
443101,ICMBIO-DIR PLANEJ ADM.E LOGIST DIPLAN - UGR,DF
443103,ICMBIO-DIR UC DE USO SUSTENTAVEL DIUSP - UGR,DF
443425,ICMBIO-ESEC SERRA GERAL DE TOCANTINS-UGR,DF
443105,ICMBIO-GABINETE DA PRESIDENCIA - UGR,DF
751301,IEAPM - FUNDO DE ESTUDOS DO MAR,RJ
155848,IF - MS/ CAMPUS DOURADOS,MS
155891,IF BAIANO - CAMPUS ALAGOINHAS,BA
151889,IF BAIANO - CAMPUS BOM JESUS DA LAPA,BA
154818,IF BAIANO - CAMPUS GOVERNADOR MANGABEIRA,BA
154618,IF BAIANO - CAMPUS GOVERNADOR MANGABEIRA,BA
155884,IF BAIANO - CAMPUS ITABERABA,BA
155821,IF BAIANO - CAMPUS SERRINHA,BA
154581,IF BAIANO - CAMPUS TEIXEIRA DE FREITAS,BA
155885,IF BAIANO - CAMPUS XIQUE-XIQUE,BA
155341,IF DE PERNAMBUCO ABREU E LIMA,PE
154629,IF GOIANO - CAMPUS CAMPOS BELOS,GO
154631,IF GOIANO - CAMPUS POSSE,GO
155152,IF GOIANO - CAMPUS TRINDADE,GO
154773,IF/SUL R. GRAND./CAMPUS SANTANA DO LIVRAMENTO,RS
155592,IFAP - CAMPUS SANTANA/MACAPá-AP,AP
158585,IFBA CAMPUS PAULO AFONSO,BA
158631,IFC - CAMPUS SÃO BENTO SO SUL,SC
158968,IFCE - CAMPUS BOA VIAGEM,CE
158967,IFCE - CAMPUS HORIZONTE,CE
158965,IFCE - CAMPUS ITAPIPOCA,CE
158966,IFCE - CAMPUS PARACURU,CE
158643,IFCT CAMPUS VALPARAISO,GO
154681,IFCT-SE - CAMPUS PROPRIA,SE
154679,IFCT-SE - CAMPUS TOBIAS BARRETO,SE
158440,IFE.CIENC.E TEC. DO NORTE DE MG/C.PIRAPORA,MG
158387,IFE.CIENC.E TEC.FLU/C.B.J.DO ITABAPOANA,RJ
155941,IFECT - CAMPUS PORTO GRANDE,AP
155895,IFECT DA PARAIBA - CAMPUS CATOLÉ DO ROCHA,PB
155894,IFECT DA PARAIBA - CAMPUS ITABAIANA,PB
155890,IFECT DA PARAÍBA - CAMPUS ITAPORANGA,PB
155854,IFECT NORTE DE MG - CAMPUS TEOFILO OTONI,MG
158750,IFECT-SP - CAMPUS PIRITUBA,SP
158749,IFECT-SP - CAMPUS SOROCABA,SP
158419,IFES - CAMPUS ARACRUZ,ES
158886,IFES - CAMPUS BARRA DE SãO FRANCISCO,ES
158885,IFES - CAMPUS CENTRO SERRANO,ES
158272,IFES - CAMPUS COLATINA,ES
158425,IFES - CAMPUS DE ALEGRE,ES
158883,IFES - CAMPUS GUARAPARI,ES
158428,IFES - CAMPUS IBATIBA,ES
158424,IFES - CAMPUS ITAPINA,ES
158420,IFES - CAMPUS LINHARES,ES
158422,IFES - CAMPUS NOVA VENéCIA,ES
158892,IFES - CAMPUS PIUMA,ES
158426,IFES - CAMPUS SANTA TERESA,ES
158423,IFES - CAMPUS SãO MATEUS,ES
158417,IFES - CAMPUS SERRA,ES
158429,IFES - CAMPUS VENDA NOVA DO IMIGRANTE,ES
158427,IFES - CAMPUS VILA VELHA,ES
158416,IFES - CAMPUS VITóRIA,ES
158421,IFES CAMPUS CARIACICA,ES
158151,IFES INST FED DE EDUC CIEN E TEC DO ESP SANTO,ES
158418,IFES- CAMPUS CACHOEIRO DE ITAPIMIRIM,ES
158884,IFES- CAMPUS MONTANHA,ES
155851,IFF - CAMPUS QUISSAMA,RJ
156121,IFNMG - CAMPUS DIAMANTINA,MG
152496,IFPA - CAMPUS PARAUAPEBAS,PA
152495,IFPA/CAMPUS ÓBIDOS,PA
154849,IFPE/CAMPUS CABO DE SANTO AGOSTINHO,PE
154853,IFPE/CAMPUS JABOATÃO DOS GUARARAPES,PE
155199,IFPI - CAMPUS VALENCA DO PIAUI,PI
152711,IFRN - CAMPUS NATAL - CIDADE ALTA,RN
155830,IFSP CAMPUS ITAQUAQUECETUBA,SP
158748,IFSP CAMPUS ITAQUAQUECETUBA / SP,SP
151964,IFSUL RIO GRANDENSE /CAMPUS VENANCIO AIRES,RS
151895,IFSUL/CAMPUS VISCONDE DA GRAçA (PELOTAS),RS
154809,IFSULDEMINAS - CÂMPUS POÇOS DE CALDAS,MG
155622,IFSULDEMINAS/CAMPUS AVANÇADO CARMO DE MINAS,MG
155623,IFSULDEMINAS/CAMPUS AVANçADO TRES CORAçõES,MG
155263,IFSULDEMINAS/CAPUS AVANÇADO TRES CORAÇÕES,MG
120017,II COMANDO AEREO REGIONAL,PE
240029,II CONF.DE INTELECT. DA ÁFRICA E DA DIÁSPORA,DF
550017,II PROJETO DE APOIO AO PBF E AO CNDS,DF
120022,II SERVICO REGIONAL DE ECONOMIA E FINANCAS,PE
240051,III FORUM DA ALIANçA DE CIVILIZAçõES,DF
120056,III SERVICO REGIONAL DE ECONOMIA E FINANCAS,RJ
240039,IIIª REUNIÃO MINISTERIAL FOCALAL,DF
168003,IMBEL-INDUSTRIA DE MATERIAL BELICO DO BRASIL,DF
925608,IMPRENSA OFICIAL DO ESTADO DO PARá,PA
153262,IMPRENSA UNIVERSITARIA/UFMG,MG
373062,INCRA SUPERINTENDENCIA REGIONAL DO RJ,RJ
373086,INCRA UNIDADE AVANÇADA DE ARAGUATINS - TO,TO
373014,INCRA UNIDADE AVANCADA DE GUARAJA-MIRIM/RO,RO
373073,INCRA-23 SR-SUPERINTEND.ESTADUAL INCRA/MT,MT
373031,INCRA-PROJ.INTEGR.DE COLONIZACAO ALTAMIRA/PA,PA
373078,INCRA-PROJETO FUNDIARIO DIAMANTINO/MT,MT
373060,INCRA-PROJETO FUNDIARIO JARDIM/MS,MS
373077,INCRA-PROJETO FUNDIARIO NORTE MATO GROSSO/MT,MT
373076,INCRA-PROJETO FUNDIARIO VALE DO GUAPORE/MT,MT
373083,INCRA-SEDE/DF,DF
373082,INCRA-SR-17-SUPERINT.REGIONAL/RO,RO
373015,INCRA-SUPERINT. ESTADUAL DO ACRE/SR-14/AC,AC
373030,INCRA-SUPERINT.ESTADUAL-INCRA/SR-01/PA,PA
373040,INCRA-SUPERINT.REGIONAL-SR 12/MA,MA
373080,INCRA-SUPERINTENDENCIA ESTADUAL-SR 04/GO,GO
133080,INCRA-SUPERINTENDENCIA REG. DO SUL DO PARA,PA
373025,INCRA-SUPERINTENDENCIA REGIONAL - SR-15/AM,AM
373072,INCRA-SUPERINTENDENCIA REGIONAL/SR-11/RS,RS
135194,INCRA-UNIDADE AVANCADA DE CAMPO GRANDE/MS,MS
373012,INCRA-UNIDADE AVANCADA JARU OURO PETRO,RO
373035,INCRA-UNIDADE AVANCADA PARAGOMINAS/PA,PA
373068,INCRA/PROJETO FUNDIARIO PARANA,PR
373045,INCRA/SUPER. ESTADUAL/SR - CEARA,CE
373085,INCRA/SUPERINTENDENCIA ESTADUAL SR-26/TO,TO
373013,INCRA/UNIDADE AVANCADA DE PIMENTA BUENO/RO,RO
153236,INDESP-INST.NAC.DE DESENV.DESPORTO/DF,DF
168009,INDUSTRIA DE MATERIAL BELICO DO BRASIL/CONT,DF
168008,INDUSTRIA DE MATERIAL BELICO DO BRASIL/FE,RJ
168005,INDUSTRIA DE MATERIAL BELICO DO BRASIL/FI,MG
168006,INDUSTRIA DE MATERIAL BELICO DO BRASIL/FJF,MG
168007,INDUSTRIA DE MATERIAL BELICO DO BRASIL/FMCE,RJ
168004,INDUSTRIA DE MATERIAL BELICO DO BRASIL/FPV/,SP
168002,INDUSTRIA DE MATERIAL BÉLICO/GESTOR,DF
165001,INDUSTRIA MATERIAL BELICO DO BRASIL,SP
113206,INDUSTRIAS NUCLEARES DO BRASIL S/A,RJ
128002,INFRAERO - DIFERENCA DA INTEGRACAO,DF
125001,INFRAERO CENTRO CORPORATIVO/SEDE,DF
510413,INID.AVANCADA DE ATENDIMENTO EM QUIRINOPOLIS,GO
183025,INMETRO_SUPERINTENDENCIA REGIONAL/GO,GO
155892,INS F EDU CIE TEC PARAIBA - CAMPUS SANTA RITA,PB
171110,INSP.DA REC.FED.CLASSE ´ESPECIAL´B CORUMBA/MS,MS
171123,INSP.REC.FEDERAL CL.A EM ANGRA DOS REIS/RJ,RJ
170110,INSP.REC.FEDERAL CL.A EM CORUMBA/MS,MS
170082,INSP.REC.FEDERAL CL.A EM ILHEUS/BA,BA
171082,INSP.REC.FEDERAL CL.A EM ILHEUS/BA,BA
170126,INSP.REC.FEDERAL CL.A EM MONTE DOURADO/PA,PA
171247,INSP.REC.FEDERAL CL.A EM MUNDO NOVO,MS
170247,INSP.REC.FEDERAL CL.A EM MUNDO NOVO/MS,MS
170111,INSP.REC.FEDERAL CL.A EM PONTA PORA/MS,MS
171111,INSP.REC.FEDERAL CL.B EM PONTA PORA/MS,MS
171269,INSP.REC.FEDERAL CL.ESP.EM P.ALEGRE/RS,RS
170269,INSP.REC.FEDERAL CL.ESP.EM P.ALEGRE/RS,RS
171259,INSP.REC.FEDERAL CL.ESP.EM SAO PAULO/SP,SP
171258,INSP.REC.FEDERAL CL.ESP.NO R.JANEIRO/RJ,RJ
170258,INSP.REC.FEDERAL CL.ESP.NO R.JANEIRO/RJ,RJ
170224,INSPET.RECEITA FED.DE REMESS.POSTAIS INTER/RJ,RJ
170223,INSPET.RECEITA FED.REMESS.POSTAIS INTER/SP,SP
171223,INSPET.RECEITA FED.REMESS.POSTAIS INTER/SP,PI
170243,INSPETORIA DA RECEITA FED. AER. INTERN. BSB,DF
170242,INSPETORIA DA RECEITA FED. AER. SALGADO FILHO,RS
171242,INSPETORIA DA RECEITA FED. AER. SALGADO FILHO,RS
170342,INSPETORIA DA RECEITA FED. EM FLORIANOPOLIS,SC
170284,INSPETORIA DA RECEITA FED. PLACIDO DE CASTRO,AC
170061,INSPETORIA DA RECEITA FED.DO BRASIL NO RECIFE,PE
170246,INSPETORIA DA RECEITA FEDERAL - RORAIMA,RR
171246,INSPETORIA DA RECEITA FEDERAL - RORAIMA,DF
171343,INSPETORIA DA RECEITA FEDERAL DE CURITIBA,PR
170227,INSPETORIA DA RECEITA FEDERAL EM B.H/MG,MG
170343,INSPETORIA DA RECEITA FEDERAL EM CURITIBA,PR
171386,INSPETORIA DA RECEITA FEDERAL EM MACAE/RJ,RJ
170225,INSPETORIA DA RECEITA FEDERAL PORTO ITAQUI/MA,MA
170260,INSPETORIA DA RECEITA FEDERAL/E GRANDE CENTRO,SP
171243,INSPETORIA DO AERO INTERNACIONAL DE BRASILIA,DF
330012,INSPETORIA GERAL DA PREVIDENCIA SOCIAL,RJ
171225,INSPETORIA PORTO DE SAO LUIS/MA,MA
170270,INSPETORIA RECEITA FEDERAL DO BRASIL DE CHUI,RS
510004,INSS - GERENCIA EXECUTIVA NO DF,DF
510767,INSS - NUCLEO REAB. PROFISSIONAL EM NATAL,RN
511278,INSS-NUCLEO DE REABILITACAO PROFISSIONAL/MA,MA
511438,INSS-UNID.DE ADMINIST.LOCAL INSS OURINHOS/SP,SP
510300,INSS-UNIDADE ADMINIST.LOCAL NOVA ANDRADINA/MS,MS
510298,INSS-UNIDADE ADMINISTRACAO LOCAL 3 LAGOAS/MS,MS
510295,INSS-UNIDADE ADMINISTRACAO LOCAL CORUMBA/MS,MS
510305,INSS-UNIDADE ADMINISTRACAO LOCAL NAVIRAI/MS,MS
510301,INSS-UNIDADE ADMINISTRACAO LOCAL PARANAIBA/MS,MS
510304,INSS-UNIDADE ADMINISTRACAO LOCAL RIO VERDE/MS,MS
926738,INST DE PESOS DE MEDIDAS DO ESTADO DO ES,ES
926717,INST DE PREV E ASSIST DOS SERV MUN SÃO GONÇ,RJ
156104,INST FED DO PARA - CAMPUS ANANINDEUA,PA
156102,INST FED DO PARÁ - CAMPUS CAMETÁ,PA
156103,INST FED DO PARA - CAMPUS PARAGOMINAS,PA
158635,INST FED EDUC CIE E TEC RONDONIA C GUAJARÁ MI,RO
155228,INST FED. CIENC. TEC PE CAMPUS IGARASSU,PE
158474,INST FED.DA PARAIBA/CAMPUS CABEDELO,PB
158469,INST FED.DA PARAIBA/CAMPUS JOÃO PESSOA,PB
158472,INST FED.DA PARAIBA/CAMPUS MONTEIRO,PB
158470,INST FED.DA PARAIBA/CAMPUS PATOS,PB
158471,INST FED.DA PARAIBA/CAMPUS PRINCESA ISABEL,PB
15873,INST FED.DE EDUC. CIENC.E.TEC.DA PARAIBA,PB
158503,INST FED.DE EDUC. CIENC.E.TEC.FARROUPILHA,RS
158504,INST FED.DE EDUC. CIENC.E.TEC.FARROUPILHA,RS
158505,INST FED.DE EDUC. CIENC.E.TEC.FARROUPILHA,RS
158468,INST FED.DE EDUC.CIENC.TEC.FLUMINENSE/CB.FRIO,RJ
158466,INST FED.DE PERNAMBUCO/CAMPUS BARREIROS,PE
158478,INST FED.DE PERNAMBUCO/CAMPUS BELO JARDIM,PE
158463,INST FED.DE PERNAMBUCO/CAMPUS IPOJUCA,PE
158477,INST FED.DE PERNAMBUCO/CAMPUS PESQUEIRA,PE
158464,INST FED.DE PERNAMBUCO/CAMPUS RECIFE,PE
158465,INST FED.DE PERNAMBUCO/CAMPUS VITORIA S.ANTAO,PE
158347,INST FED.DE SAO PAULO/CAMPUS CAMPOS DE JORDãO,SP
