;Abertura da Proposta;Edital;Endereço;Entrega da Proposta;Fax;Objeto;Telefone;preg_cod
1555; em 04/03/2015 às 15:00Hs, no endereço: www.comprasnet.gov.br;19/02/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/02/2015 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Cubículo conforme descritivo constante do Edital.;(0xx21) 25887146;132015
1556; em 16/03/2015 às 15:00Hs, no endereço: www.comprasnet.gov.br;13/02/2015 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 13/02/2015 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de sistema de circuito fechado de tv - CFTV, durante a realização da Parada Técnica Programada 1P21 da Usina Nuclear de Angra 1.;(0xx24) 33628494;152015
1557; em 04/02/2015 às 09:30Hs, no endereço: www.comprasnet.gov.br;23/01/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 23/01/2015 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Cromatógrafo de Íons;         ;162015
1558; em 06/03/2015 às 14:00Hs, no endereço: www.comprasnet.gov.br;23/02/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 ? 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 23/02/2015 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Fornecimento de sobressalentes de bomba centrífuga;(0xx21) 25887000;172015
1559; em 05/05/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;25/03/2015 das 09:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65, 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 25/03/2015 às 09:30Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de recuperação estrutural de tambores de aço e caixas metálicas, contendo resíduos radioativos, estocados no Centro de Gerenciamento de Rejeitos - CGR, da Central Nuclear Almirante Álvaro Alberto - CNAAA.;(0xx24) 33629000;182015
1560; em 02/03/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;18/02/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua Candelária, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 18/02/2015 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Bomba Manual;(0xx21) 25887000;192015
1561; em 26/02/2015 às 15:00Hs, no endereço: www.comprasnet.gov.br;11/02/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2 Andar - Centro - Rio de Janeiro (RJ); a partir de 11/02/2015 às 08:30Hs;(0xx21) 7200          ;Objeto: Pregão Eletrônico -  Materiais metálicos não ferrosos;(0xx21) 25887000;202015
1562; em 18/05/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;30/04/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 30/04/2015 às 08:30Hs;(0xx21) 7200          ;Objeto: Pregão Eletrônico -  Lona;(0xx21) 25887000;212015
1563; em 04/02/2015 às 13:30Hs, no endereço: www.comprasnet.gov.br;23/01/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 12 º Andar - Centro - Rio de Janeiro (RJ); a partir de 23/01/2015 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Decibelímetro;         ;222015
1564; em 17/08/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;05/08/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 05/08/2015 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Juntas de vedação e metálicas conforme descritivos constantes do Edital.;(0xx21) 25887146;232015
1565; em 17/03/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/03/2015 das 08:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2 Andar - Centro - Rio de Janeiro (RJ); a partir de 04/03/2015 às 08:00Hs;(0xx21) 7200          ;Objeto: Pregão Eletrônico -  Mobiliário;(0xx21) 25887000;242015
1566; em 17/03/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/03/2015 das 08:30 às 11:00 Hs e das 13:30 às 16:00 Hs;Rua Candelária, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 04/03/2015 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Oxido de Aluminio;(0xx21) 25887000;252015
1567; em 18/03/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;06/03/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 06/03/2015 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Guindaste;         ;282015
1568; em 27/02/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;12/02/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 12/02/2015 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Luva de segurança;         ;292015
1569; em 23/07/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/07/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 09/07/2015 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Gás dióxido de carbono;(0xx21) 25887116;312015
1570; em 08/04/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;25/03/2015 das 09:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 , 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 25/03/2015 às 09:30Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de retífica no motor DS-11 da carreta Scania L-76 pertencente à Central Nuclear Almirante Álvaro Alberto.;(0xx24) 33629000;322015
1571; em 31/03/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;18/03/2015 das 08:30 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 18/03/2015 às 08:30Hs;(0xx21) 25887218      ;Objeto: Pregão Eletrônico -  Prestação de Serviços Técnicos Especializados de Manutenção no Turbogerador;(0xx21) 25887137;332015
1572; em 05/03/2015 às 11:00Hs, no endereço: www.comprasnet.gov.br;19/02/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/02/2015 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Sobressalentes para válvulas conforme descritivos constantes do Edital.;(0xx21) 25887146;342015
1573; em 10/04/2015 às 09:30Hs, no endereço: www.comprasnet.gov.br;25/03/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 25/03/2015 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Nitrogênio Super Seco;         ;352015
1574; em 07/04/2015 às 15:00Hs, no endereço: www.comprasnet.gov.br;20/03/2015 das 09:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, Nº 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 20/03/2015 às 09:30Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de aparelhos de ar condicionado, tipo janela, para serem utilizados durante as Paradas Técnicas Programadas 1P21 da Usina Nuclear de Angra 1 e 2P12 da Usina Nuclear de Angra 2.;(0xx24) 33628494;362015
1575; em 04/03/2015 às 14:00Hs, no endereço: www.comprasnet.gov.br;13/02/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 13/02/2015 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Válvulas e conexões;         ;372015
1576; em 14/04/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;31/03/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária 65 - 2 Andar - Centro - Rio de Janeiro (RJ); a partir de 31/03/2015 às 08:30Hs;(0xx21) 7200          ;Objeto: Pregão Eletrônico -  No-break;(0xx21) 25887000;382015
1577; em 12/03/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;26/02/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2 Andar - Centro - Rio de Janeiro (RJ); a partir de 26/02/2015 às 08:30Hs;(0xx21) 7200          ;Objeto: Pregão Eletrônico -  Oleo lubrificante.;(0xx21) 25887000;392015
1578; em 06/04/2015 às 15:00Hs, no endereço: www.comprasnet.gov.br;23/03/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 23/03/2015 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Sistema de ar respirável conforme descritivo constante do Edital;(0xx21) 25887146;402015
1579; em 04/03/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;13/02/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 13/02/2015 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Exaustores;         ;412015
1580; em 04/08/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;23/07/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária 65 - Centro - Rio de Janeiro (RJ); a partir de 23/07/2015 às 08:30Hs;(0xx21) 7200          ;Objeto: Pregão Eletrônico -  Materiais Elétricos;(0xx21) 25887000;422015
1581; em 10/08/2015 às 15:00Hs, no endereço: www.comprasnet.gov.br;01/07/2015 das 09:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, Nº 65 - Centro - Rio de Janeiro (RJ); a partir de 01/07/2015 às 09:30Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de revisão geral, com substituição do enrolamento do motor elétrico reserva, do sistema de água de serviço de segurança - SW1A/B/C, da Usina Nuclear de Angra 1.;(0xx24) 33629022;432015
1582; em 03/03/2015 às 14:00Hs, no endereço: www.comprasnet.gov.br;19/02/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelário, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/02/2015 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Componentes Válvula Borboleta;         ;442015
1583; em 15/04/2015 às 15:00Hs, no endereço: www.comprasnet.gov.br;24/03/2015 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 24/03/2015 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de 01 (um) guindaste hidráulico, equipado com lança telescópica, com capacidade para 120 (cento e vinte) toneladas, com operador e rigger, durante a Parada Técnica Programada 1P21 da Usina Nuclear de Angra 1.;(0xx24) 33628494;452015
1584; em 09/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;27/04/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 27/04/2016 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Bomba de alimentação;         ;472015
1585; em 23/02/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/02/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2 º Andar - Centro - Rio de Janeiro (RJ); a partir de 04/02/2016 às 08:30Hs;(0xx21) 7200          ;Objeto: Pregão Eletrônico -  Registradores gráficos e registrador eletrônico;(0xx21) 25887000;482015
1586; em 29/09/2016 às 11:00Hs, no endereço: www.comprasnet.gov.br;19/09/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/09/2016 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Bomba de vácuo conforme descritivo constante do Edital.;(0xx21) 25887146;492015
1587; em 10/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;28/04/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2 º Andar - Centro - Rio de Janeiro (RJ); a partir de 28/04/2016 às 08:30Hs;(0xx21) 7200          ;Objeto: Pregão Eletrônico -  Componentes para válvulas;(0xx21) 25887000;502015
1588; em 28/04/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;15/04/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 15/04/2016 às 08:30Hs;(0xx21) 7200          ;Objeto: Pregão Eletrônico -  Servo-Válvula para Atuador das Válvulas Governadoras;(0xx21) 25887000;512015
1589; em 12/01/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;17/12/2015 das 08:30 às 11:00 Hs e das 13:30 às 16:00 Hs;Rua Candelária, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 17/12/2015 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Registrador gráfico;(0xx21) 25887000;522015
1590; em 27/10/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;15/10/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 15/10/2015 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Fornecimento de transdutor eletro-pneumático conforme descritivo constante do Edital.;(0xx21) 25887141;532015
1591; em 08/05/2015 às 15:00Hs, no endereço: www.comprasnet.gov.br;17/04/2015 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 17/04/2015 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de bombas submersíveis elétricas, com operadores, para serem utilizadas durante a realização da Parada Técnica Programada 1P21, da Unidade 1, da Central Nuclear Almirante Álvaro Alberto ? CNAAA.;(0xx24) 33628047;542015
1592; em 10/03/2015 às 09:30Hs, no endereço: www.comprasnet.gov.br;26/02/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 26/02/2015 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Nitrogênio Super Seco;         ;552015
1593; em 05/08/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;22/07/2015 das 08:30 às 11:00 Hs e das 13:30 às 16:00 Hs;Rua Candelária, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 22/07/2015 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Materiais para Telhado;(0xx21) 25887000;572015
1594; em 08/05/2015 às 14:00Hs, no endereço: www.comprasnet.gov.br;27/04/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 ? 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 27/04/2015 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Fornecimento de Banco de Cargas Resistivas;(0xx21) 25887000;582015
1595; em 15/07/2015 às 11:30Hs, no endereço: www.comprasnet.gov.br;03/07/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 03/07/2015 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Chapas e Barras Metálicas;         ;592015
1596; em 18/03/2015 às 14:00Hs, no endereço: www.comprasnet.gov.br;27/02/2015 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 27/02/2015 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Aquisição de ferragens.;(0xx24) 33628047;602015
1597; em 26/03/2015 às 10:00Hs, no endereço: www.comprasnet.gov.br;16/03/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 16/03/2015 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Vestimentas de segurança conforme descritivos constantes do Edital.;(0xx21) 25887146;612015
1598; em 09/04/2015 às 15:00Hs, no endereço: www.comprasnet.gov.br;23/03/2015 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 23/03/2015 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de Scaner Raio-X, durante as Paradas Técnicas Programadas 1P21 da Usina Nuclear de Angra 1 e 2P12 da Usina Nuclear de Angra 2.;(0xx24) 33628494;622015
1599; em 07/04/2015 às 14:00Hs, no endereço: www.comprasnet.gov.br;24/03/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 24/03/2015 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Material metálico.;         ;632015
1600; em 22/09/2015 às 09:00Hs, no endereço: www.comprasnet.gov.br;03/09/2015 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2ª Andar - Centro - Rio de Janeiro (RJ); a partir de 03/09/2015 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de recarga de cilindro de FM-200 do Sistema de Proteção contra Incêndio, da Usina Nuclear de Angra 1, com emprego de materiais.;(0xx24) 33629022;642015
1601; em 17/04/2015 às 15:00Hs, no endereço: www.comprasnet.gov.br;07/04/2015 das 09:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 07/04/2015 às 09:30Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de veículos para serem utilizados durante as Paradas Técnicas Programadas 1P21 da Usina Nuclear de Angra 1 e 2P12 da Usina Nuclear de Angra 2;(0xx24) 33628494;652015
1602; em 10/08/2015 às 09:30Hs, no endereço: www.comprasnet.gov.br;23/07/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 23/07/2015 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Fluxômetro;         ;662015
1603; em 07/04/2015 às 11:00Hs, no endereço: www.comprasnet.gov.br;24/03/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 24/03/2015 às 08:30Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Tambor metálico conforme descritivo constante do Edital.;(0xx21) 25887146;672015
1604; em 24/04/2015 às 15:00Hs, no endereço: www.comprasnet.gov.br;08/04/2015 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, Nº 65 - Centro - Rio de Janeiro (RJ); a partir de 08/04/2015 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de guindaste, com operador e rigger, para utilização durante a realização das Paradas Técnicas Programadas da Usina Nuclear de Angra 1 e da Usina Nuclear de Angra 2.;(0xx24) 33629484;682015
1605; em 08/12/2015 às 14:00Hs, no endereço: www.comprasnet.gov.br;26/11/2015 das 09:00 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 26/11/2015 às 09:00Hs;(0xx21) 7218          ;Objeto: Pregão Eletrônico -  Prestação de Serviços de Interligação da Rede de Telecomunicações Corporativa da Eletrobrás Eletronuclear para transporte de Voz, Vídeo e Dados.;(0xx21) 25887139;692015
1606; em 08/04/2015 às 14:00Hs, no endereço: www.comprasnet.gov.br;26/03/2015 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelário, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 26/03/2015 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Sobressalente para Sistemas de Supervisão das Usinas;         ;702015
1607; em 13/08/2015 às 15:00Hs, no endereço: www.comprasnet.gov.br;31/07/2015 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua da Candelária, 65 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 31/07/2015 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Aquisição de óleo lubrificante;(0xx24) 33629443;712015
