;Abertura da Proposta;Edital;Endereço;Entrega da Proposta;Fax;Objeto;Telefone;preg_cod
1994; em 16/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;30/04/2014 das 08:00 às 12:00 Hs e das 12:30 às 16:00 Hs;Av. Pedro Ii, Nr.400 - Rio de Janeiro - R.j. - São Cristovão - Rio de Janeiro (RJ); a partir de 30/04/2014 às 08:00Hs;(0xx21)               ;"Objeto: Pregão Eletrônico -  Prestação de serviço de para Prestação de serviço de produção, com instalação, e entrega de: Banners (com acabamento em ilhóes, cordão, tubete e/ou moldura);  Faixas;  Fundos/ Saias de palco;  Testeiras / Display;  Adesivos e adesivagem e recorte de placas de PVC para sinalização interna e externa dos equipamentos da Secretaria Municipal de Cultura.";(0xx21) 29767223;2252014
1995; em 21/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;02/05/2014 das 08:00 às 12:00 Hs e das 12:30 às 16:00 Hs;Av. Pedro Ii, Nr.400 - Rio de Janeiro - R.j. - São Cristovão - Rio de Janeiro (RJ); a partir de 02/05/2014 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Prestação de serviços de mensageiros motoqueiros (com condutor e combustível), para entrega e/ou coleta de documentos e pequenos volumes, para atender à EMPRESA MUNICIPAL DE ARTES GRÁFICAS S.A.   IMPRENSA DA CIDADE por 24 (vinte e quatro) meses.;(0xx21) 29767223;2262014
1996; em 26/05/2014 às 10:30Hs, no endereço: www.comprasnet.gov.br;02/05/2014 das 09:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova Tel.021 22735413 Fax021 - Cidade Nova - Rio de Janeiro (RJ); a partir de 02/05/2014 às 09:00Hs;(0xx21) 29762678      ;Objeto: Pregão Eletrônico -  Contratação de empresa para fornecimento de material e prestação de serviços de fechamento de vão em vidro, nas seções do ITBI e ISS da Secretaria Municipal de Fazenda, situados no Centro Administrativo São Sebastião (CASS).;(0xx21) 29763835;2272014
1997; em 16/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;06/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Terreo - Tijuca - Rio de Janeiro (RJ); a partir de 06/05/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Reforma de telhado e muro da Gerência de Serviços Extraordinários - OGE, São Cristóvão.;(0xx21) 22147040;2282014
1998; em 16/07/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;30/06/2014 das 08:00 às 17:59 Hs ;Rua Dona Mariana, 48 - Botafogo - Rio de Janeiro (RJ); a partir de 30/06/2014 às 08:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  Prestação de Serviços de limpeza, conservação e higienização nas dependências da CET-Rio, pelo período de 24 (vinte e quatro) meses, devidamente descritos, caracterizados e especificados no Termo de Referência/Projeto Básico, parte integrante deste Edital.;(0xx21) 25356044;2292014
1999; em 16/05/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;06/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila , 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 06/05/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Protetor auditivo e Japona em trevira;(0xx21) 22147026;2302014
2000; em 19/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;07/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila , 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 07/05/2014 às 09:00Hs;(0xx21) 22141708      ;Objeto: Pregão Eletrônico -  Aquisição de Barra redonda, barra chata, tela galvanizada, tubo galvanizado, rolamento esfera, manilha de aço galvanizado e cabo de aço.;(0xx21) 22147026;2312014
2001; em 20/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;08/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila , 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 08/05/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de ferramentas (Picareta, lãmina, lima de aço forjado, lima para corrente, vassoura e aço carbono e pá quadrada);(0xx21) 22147026;2322014
2002; em 19/05/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;07/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 07/05/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Hipoclorito de sódio.;(0xx21) 22147011;2332014
2003; em 16/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;02/05/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 02/05/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS para Prestação de Serviços de Oxigenoterapia Hiperbárica, devidamente descritos, caracterizados e especificados no Projeto Básico, parte integrante deste Edital.;(0xx21) 29762022;2342014
2004; em 16/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;06/05/2014 das 09:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Campo de São Cristóvão, 268 - 1º Andar - São Cristóvão - Rio de Janeiro (RJ); a partir de 06/05/2014 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de material de informática para suprir as impressoras da Fundação GEO-RIO;(0xx21) 38787878;2352014
2005; em 15/05/2014 às 14:00Hs, no endereço: www.comprasnet.gov.br;05/05/2014 das 08:00 às 17:59 Hs ;Rua Dona Mariana, 48 - Botafogo - Rio de Janeiro (RJ); a partir de 05/05/2014 às 08:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  Prestação de Serviços de locação de grades de contenção para ordenamento de público durante a Copa do Mundo de Futebol 2014, incluindo fornecimento, montagem, desmontagem, manutenção e guarda, devidamente descritos, caracterizados e especificados no Termo de Referência/Projeto Básico, parte integrante deste Edital.;(0xx21) 25356044;2362014
2006; em 23/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;05/05/2014 das 08:00 às 12:00 Hs e das 12:30 às 16:00 Hs;Av. Pedro Ii, Nr.400 - Rio de Janeiro - R.j. - São Cristovão - Rio de Janeiro (RJ); a partir de 05/05/2014 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Contratação de Empresa para Confecção de Blocos de Papeleta de Serviço TRO e TRM, conforme descrito, caracterizado e especificado no Termo de Referência, para atender à GUARDA MUNICIPAL DO RIO E JANEIRO   GM-RIO;(0xx21) 29767223;2372014
2007; em 20/05/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;08/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila , 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 08/05/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Roupeiro para guarda de roupas.;(0xx21) 22147026;2382014
2008; em 21/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 09/05/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aqquisição de cone de sinalização.;(0xx21) 22147011;2392014
2009; em 20/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;06/05/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 06/05/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Registro de Preços de Prestação de Serviços de Lavanderia Hospitalar, envolvendo o processamento de roupas e tecidos em geral em todas as suas etapas, desde sua utilização até seu retorno em ideais condições de reuso, sob situações higiênico-sanitárias adequadas.;(0xx21) 29762022;2402014
2010; em 03/06/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;20/05/2014 das 08:00 às 12:00 Hs e das 13:00 às 17:59 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova Tel.021 22735413 Fax021 -  - Rio de Janeiro (RJ); a partir de 20/05/2014 às 08:00Hs;               ;Objeto: Pregão Eletrônico -  AQUISIÇÃO DE MATERIAL DE CONSUMO E DE ESCRITÓRIO PARA ATENDER ÀS NECESSIDADES DA SECRETARIA MUNICIPAL DE CULTURA, pertencentes à(s) classe(s) 4020, 5110, 6515, 6532, 7210, 7350, 7420, 7445, 7510, 7520, 7530, 8115, 8135, 8040, 9310, devidamente descritos, caracterizados e especificados no Termo de Referência, parte integrante do Edital;         ;2412014
2011; em 21/05/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;09/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 09/05/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de chapa preta, barra redonda, metalon, barra chata, tubo preto e viga ´U´.;(0xx21) 22147011;2422014
2012; em 19/05/2014 às 10:30Hs, no endereço: www.comprasnet.gov.br;07/05/2014 das 08:00 às 17:59 Hs ;Rua Dona Mariana, 48 - Botafogo - Rio de Janeiro (RJ); a partir de 07/05/2014 às 08:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  Aquisição de 3.000 (três mil) Cones de Sinalização Viária, fabricados em material extraflexível, pertencentes à classe 6310, devidamente descritos, caracterizados e especificados no Termo de Referência, parte integrante deste Edital.;(0xx21) 25356044;2432014
2013; em 19/05/2014 às 14:00Hs, no endereço: www.comprasnet.gov.br;07/05/2014 das 08:00 às 17:59 Hs ;Rua Dona Mariana, 48 - Botafogo - Rio de Janeiro (RJ); a partir de 07/05/2014 às 08:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  Aquisição de 300 (trezentas) unidades de Barreiras Plásticas de Sinalização Viária, pertencentes à classe 6310, devidamente descritas, caracterizadas e especificadas no Termo de Referência, parte integrante deste Edital.;(0xx21) 25356044;2442014
2014; em 21/05/2014 às 10:30Hs, no endereço: www.comprasnet.gov.br;07/05/2014 das 08:50 às 17:00 Hs ;Largo Dos Leões, 15 - 2º Andar - Humaitá - Rio de Janeiro (RJ); a partir de 07/05/2014 às 08:50Hs;(0xx21) 29769493      ;Objeto: Pregão Eletrônico -  CONTRATAÇÃO DE INSTITUIÇÃO SEM FINS LUCRATIVOS PARA A IMPLANTAÇÃO DO PROGRAMA APRENDIZAGEM PROFISSIONAL DA MULTIRIO   EMPRESA MUNICIPAL DE MULTIMEIOS LTDA., PARA 10 (DEZ) APRENDIZES, devidamente descrito, caracterizado e especificado no Termo de Referência, parte integrante deste Edital, a ser executado na MULTIRIO   Largo dos Leões, nº 15   Humaitá   Rio de Janeiro   RJ CEP. 22.260-210.;(0xx21) 29769429;2452014
2015; em 21/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;07/05/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl.1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 07/05/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de SISTEMA DE REGISTRO DE PREÇOS para posterior aquisição de Material Médico Hospitalar, agulhas, aparelho de barbear, lâminas de bisturi e seringas, consoante no Termo de Referência (Anexo I), parte integrante deste Edital.;(0xx21) 29762022;2462014
2016; em 21/05/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;07/05/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 07/05/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de SIistema de Registro de Preços para posterior aquisição de materiais pertencentes às classes 7520, 8105, 8405, 8415, 8430, 8440 e 8465, uniformes para os Agentes de Vigilância em Saúde, consoante no Termo de Referência (Anexo I), parte integrante deste Edital.;(0xx21) 29762022;2472014
2017; em 22/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;12/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila , 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 12/05/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Material de segurança do trabalho (protetor facial, óculos de segurança, máscara facial e avental em trevira;(0xx21) 22147026;2482014
2018; em 20/05/2014 às 14:00Hs, no endereço: www.comprasnet.gov.br;08/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila , 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 08/05/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Detergente Neutro concentrado.;(0xx21) 22147026;2492014
2019; em 21/05/2014 às 10:30Hs, no endereço: www.comprasnet.gov.br;09/05/2014 das 09:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Campo de São Cristóvão, 268 - 1º Andar - São Cristóvão - Rio de Janeiro (RJ); a partir de 09/05/2014 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de 4 (quatro) automóveis com motoristas e combustível, para 5 (cinco) passageiros, 4 (quatro) portas, motor no mínimo 1.0, ar condicionado;(0xx21) 38787878;2502014
2020; em 22/05/2014 às 10:30Hs, no endereço: www.comprasnet.gov.br;09/05/2014 das 09:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Campo de São Cristóvão, 268 - 1º Andar - São Cristóvão - Rio de Janeiro (RJ); a partir de 09/05/2014 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de copos descartáveis para atender a demanda da fundação geo-rio;(0xx21) 38787878;2512014
2021; em 21/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/05/2014 das 08:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Avenida Pedro Ii,  Nº 111 - São Cristóvão - Rio de Janeiro (RJ); a partir de 09/05/2014 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Registro de Preços para Aquisição de Capas de Chuva Descartáveis, conforme descrito, caracterizado e especificado no Termo de Referência, parte integrante do Edital.;(0xx21) 29766102;2522014
2022; em 22/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;08/05/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 08/05/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de SISTEMA DE REGISTRO DE PREÇOS para posterior aquisição de Material Médico Cirúrgico (cateteres, equipos e fita), consoante no Termo de Referência (Anexo I),;(0xx21) 29762022;2532014
2023; em 09/06/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;27/05/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 27/05/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de SISTEMA DE REGISTRO DE PREÇOS para posterior aquisição de Material Médico Hospitalar (cateteres, dispositivo para clampeamento, drenos, eletrodos, sondas e tubos) para abastecimento das Unidades de Saúde da Secretaria Municipal de Saúde do Rio de Janeiro, consoante no Termo de Referência (Anexo I).;(0xx21) 29762022;2542014
2024; em 26/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;14/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 14/05/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de saco plástico na cor azul com capacidade de 150 litros.;(0xx21) 22147011;2552014
2025; em 26/05/2014 às 14:00Hs, no endereço: www.comprasnet.gov.br;13/05/2014 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova Tel.021 22735413 Fax021 - Cidade Nova - Rio de Janeiro (RJ); a partir de 13/05/2014 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Prestação de serviço gráfico em braille.;         ;2562014
2026; em 27/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;12/05/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455 Cidade Nova Tel.021 22735413 Fax021 -  - Rio de Janeiro (RJ); a partir de 12/05/2014 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS PARA AQUISIÇAO de próteses e acessórios para pacientes atendidos no Programa de Amputados, pertencentes às classes 6515, devidamente descritos, caracterizados e especificados no Termo de Referência.;         ;2572014
2027; em 26/05/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;14/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 14/05/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de verniz antipichação incolor e tinta antipichação cor concreto.;(0xx21) 22147011;2582014
2028; em 27/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;15/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 15/05/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Prestação de serviço  de Coffee Beak;(0xx21) 22147026;2592014
2029; em 27/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;14/05/2014 das 10:00 às 12:00 Hs e das 14:00 às 17:00 Hs;Rua Dona Mariana, 48/6º Andar - Botafogo - Rio de Janeiro (RJ); a partir de 14/05/2014 às 10:00Hs;(0xx21) 25355034      ;Objeto: Pregão Eletrônico -  Aquisição de 30 (trinta) leitores ópticos de código de barras visando atender as necessidades desta SMTR devidamente descritos, caracterizados e especificados no Termo de Referência, (Anexo I) parte integrante deste Edital.;(0xx21) 25355033;2602014
2030; em 27/05/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;15/05/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila , 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 15/05/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Talabarte de posicionamento, cinto de segurança tipo paraquedista, corda, mosquetão e trava quedas.;(0xx21) 22147026;2612014
2031; em 28/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;14/05/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 14/05/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS para Aquisição de insumos para os Serviços de neurocirurgia (brocas, cateter, colar cervical, conjunto de gerenciamento hidrodinâmico, conjuntos para monitorização da pressão intracraniana, enxerto, fresas, hemostáticos, pinças e selantes), devidamente descritos, caracterizados e especificados no Termo de Referência;(0xx21) 29762022;2622014
2032; em 10/07/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;25/06/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 25/06/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS PARA LOCAÇÃO DE VEÍCULOS, SEM MOTORISTA e COM COMBUSTIVEL, VISANDO ATENDER A SMS NAS OPERAÇÕES DE COMBATE A DENGUE, devidamente descritos, caracterizados e especificados no Projeto Básico.;(0xx21) 29762022;2632014
2033; em 29/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;14/05/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 14/05/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de SISTEMA DE REGISTRO DE PREÇOS para posterior aquisição de Fios cirúrgicos Nobres (polipropileno, poliglactina, poliglecaprone e outros), consoante no Termo de Referência (Anexo I), parte integrante deste Edital.;(0xx21) 29762022;2642014
